Title,Link,Snippet
Jira Service Management,https://mocssupport.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""45a2a3f3013264e180d5ac6e3ffffe37ca3bd6e5_lout"",""helpCenterBranding"":{""logoId"":"""",""isLogoAvailable"":false,""helpCenterTitle"":""Welcome to the Help Center ..."
Login - Jira Service Management,https://aveanna.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Login - Jira Service Management,https://questsoftware.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Technical Support - LinkLive,https://customersuccess.revation.com/css/technical-support,"Technical Support Hierarchy. LinkLive Technical Support works in a tiered environment to ensure all customer engagements are addressed in the timeliest manner available: Tier 1 engages on all Support cases - they are responsible for all service requests, engaging on high-priority incidents and initial troubleshooting for complex engagements."
Login - Jira Service Management,https://eapexpert.atlassian.net/servicedesk/customer/user/login?destination=portals,Login - Jira Service Management. EAP Expert Service Desk. Powered by Jira Service Management.
Login - Jira Service Management,https://camsonline.atlassian.net/servicedesk/customer/user/login?destination=portals,Enter your email to log in or sign up. Powered by Jira Service Management.
JIRA Service Desk 3.6.2 - Atlassian,https://docs.atlassian.com/jira-servicedesk/REST/3.6.2/,"JIRA Service Desk 3.6.2. This is the reference document for the REST API and resources provided by JIRA Service Desk. The REST APIs are for developers who want to integrate JIRA Service Desk with other applications, and for administrators who want to script configuration interactions with JIRA Service Desk. JIRA Service Desk is built upon the ..."
Jira Service Desk | IT Service Desk & ITSM Software - Atlassian,https://www.atlassian.com/software/jira/service-management/features/service-desk,"Jira Service Management chat users can create a two-way sync between conversations in Slack or Microsoft Teams and Jira Service Management. Employees never have to leave Slack to get the help they need, and agents get all the information they need right in Jira Service Management. Jira Service Desk has revolutionized how we do IT."
회사소개,https://www.raonsecure.com/ko/about/company,"라온시큐어. 라온시큐어는 모바일 보안∙인증 분야 선도기업으로 금융, 공공, 국방 등 다양한 분야에서 쌓아온 노하우와 레퍼런스를 바탕으로 고객에게 안전하고 편리한 디지털 환경을 제공하고 있습니다. 국내 PKI 암호화 기술을 선도하며 보안 인증 시장의 ..."
Using the help center - Atlassian Documentation,https://confluence.atlassian.com/servicemanagementserver/using-the-help-center-939926561.html,"Customizing the help center . Here's a quick look at the help center layout: Portal cards: View all customer portals at a glance and switch between them quickly. Recent: View the types of requests that you raised recently. Sorting: Sort customer portals by popularity, or the ascending or descending order. The popularity of your portals is based on the number of requests raised."
Login - Jira Service Management,https://owasporg.atlassian.net/servicedesk/customer/user/login?destination=portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Service Management - Dell,https://jira.cpg.dell.com/servicedesk/customer/portal/75,"{""tourEnabled"":false,""wacLink"":""https://www.atlassian.com/software/jira/service-management?utm_medium=jira-in-product&utm_source=jira_service_desk_portal_footer&utm ..."
Login :: SMR Automotive,https://www.smr-automotive.com/login,Username. Password. Stay signed in for two weeks. Log in. Forgot Password. 202. opportunities. Production Operator Embedded Software Engineer MCU (m/w/d) Technischer Projektleiter (m/w/d) Projekteinkäufer Elektronik Automotive (m/w/d) Assistenz (m/w/d) Embedded Software Engineer SOC (m/w/d) -Automotive Software Integration Test Engineer (m/w/d ...
MIT Press Direct Support - Jira Service Management,https://mitpress.atlassian.net/servicedesk/customer/portals,MIT Press Direct Support - Jira Service Management. MIT Press Direct Support. Log in.
Jira Service Management - lumiohx.atlassian.net,https://lumiohx.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""f546cbf485d829d60c1f68718b164748f532275a_lout"",""helpCenterBranding"":{""logoId"":"""",""isLogoAvailable"":false,""helpCenterTitle"":""Welcome to the Help Center ..."
Login - Jira Service Management,https://eapexpert.atlassian.net/servicedesk/customer/portals,Login - Jira Service Management. EAP Expert Service Desk. Powered by Jira Service Management.
Login - Jira Service Management,https://iprotech.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Connect / Disconnect VPN - IntouchCX,https://247intouch.zendesk.com/hc/en-us/articles/360041722632-Connect-Disconnect-VPN,"Connect to the VPN. To connect to the 24-7 Intouch VPN network with you Mac OS computer, follow these steps: Click the Finder icon.; Click Applications.; Click the Cisco folder.; Double-click the Cisco AnyConnect Client application.; Enter the correct mm.vpn.24-7intouch.com in the ""Server field"".; Click the Connect button.; Select Intouch-Agent in the Group pull-down option."
Oberalp STS Login,https://account.oberalp.com/oberalp/myprofile,Oberalp STS Login. Forgot/update your password? Sign In. New Registration.
Greenlane Service Desk - Jira Service Management,https://greenlane.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""f79243930aea63b3de0abf1dc68a1c7c1df35ea9_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/9cfcf581-697c-4576-ba14 ..."
Login - Jira Service Management,https://aveanna.atlassian.net/servicedesk/customer/user/login?destination=portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Jira Service Management - manulife-ets.atlassian.net,https://manulife-ets.atlassian.net/servicedesk/customer/user/login?destination=portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Contact Center Managed Services - DMI,https://dminc.com/services/modern-contact-center/,"With our award-winning contact center managed services, DMI can provide 24/7 help desk support, IT service desk, and project-based support services to scale and flex your contact center operations, optimize costs and improve the end-user experience. Our specialist expertise can ramp up and support your contact center environment in 3 weeks or ..."
Log in - SnappFood,https://jira.snappfood.ir/login.jsp,"Welcome to SnappFood. U sername. P assword. R emember my login on this computer. Not a member? To request an account, please contact your Jira administrators. Can't access your account? Atlassian Jira Project Management Software (v8.13.19#813019-sha1:8e0e137:node1) About Jira."
Jira Service Management,https://jcblivelink.atlassian.net/servicedesk/customer/portals,LiveLink Support Centre - Jira Service Management. LiveLink Support Centre. Log in.
Jira Service Management,https://diag.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""4c535bf5758822e5d125cd436956785e3fb6fa7b_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/6b672d82-b78f-4605-b571 ..."
Welcome to Wilmar JIRA,https://jira.wilmarapps.com/plugins/servlet/Wallboard/?dashboardId=10000,"Wilmar JIRA is a project management software that allows you to create and view dashboards for your tasks and issues. This page shows you the wallboard for the dashboard with id 10000, which displays the status and progress of your projects in a visual and interactive way. You can customize the wallboard settings, add or remove gadgets, and share it with others."
Jira Service Management - tennis-point.atlassian.net,https://tennis-point.atlassian.net/servicedesk/customer/portals,"Geben Sie Ihre E-Mail-Adresse ein, um sich einzuloggen oder zu registrieren. E-Mail-Adresse. Weiter. Unterstützt von Jira Service Management."
PDF EMA Service Desk portal - europa.eu,https://eudract.ema.europa.eu/docs/guidance/IT%20Service%20Desk%20portal_external%20users%20(2).pdf,An agency of the European Union EMA Service Desk portal For requests related to specific EMA applications from 1 February 2016
Login - Jira Service Management,https://ictsi.atlassian.net/servicedesk/customer/user/login?destination=portals,Enter your email to log in or sign up. Email address. Go to ICTSI Help Center home page. Powered by Jira Service Management.
Jira Service Management - pinetwork.atlassian.net,https://pinetwork.atlassian.net/servicedesk/customer/portal/1/group/3/create/12,"{""xsrfToken"":""3264a70f06f890f63d9f520da32b4acaa7569b38_lout"",""branding"":{""id"":""1"",""key"":""demo"",""name"":""Email Request"",""portalBaseUrl"":""/servicedesk/customer/portal/1 ..."
Jira Service Management - emma-sleep.atlassian.net,https://emma-sleep.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Login | Fresenius Medical Care,https://www.freseniusmedicalcare.com/en/user/login,11/01/2023. Fresenius Medical Care continues to execute on turnaround plan and raises 2023 earnings outlook due to strong operational performance in first nine months and solid business outlook for the fourth quarter.
ServiceDesk Plus administration guide - IT Help desk admin guide,https://help.servicedeskplus.com/,ManageEngine ServiceDesk Plus is a comprehensive help desk and asset management software that provides help desk agents and IT managers an integrated console to monitor and maintain the assets and IT requests generated from the users of the IT resources in an organization. The IT help desk plays an important part in the provision of IT Services.
Login - Jira Service Management,https://mercadolibre.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Jira Service Management - massmutual.atlassian.net,https://massmutual.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""fdd406dace69801ff9c906bc59f50504a6c26903_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/3f167189-487d-4f73-9323 ..."
Samtrafiken helpdesk - Jira Service Management,https://samtrafiken.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""eeab69fcf7f5df466401da2713a0b7250cfd8787_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/0a0608b5-43e6-42d0-b67e ..."
Jira Service Management,https://work-fusion.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""861da20262be171103c3563041e7c7782b7fb21f_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/2b9dbf76-4cdf-4a0f-978e ..."
Login - Jira Service Management,https://outpostvfx.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Next. Powered by Jira Service Management.
Jira Service Management,https://apiit.atlassian.net/servicedesk/customer/user/login?destination=portals,Enter your email to log in or sign up. Email address. Go to Virtual Help Centre home page. Powered by Jira Service Management.
DevStack - Volkswagen AG,https://devstack.vwgroup.com/,"Atlassian Bitbucket is a revision control system based on Git, used for development projects and configuration management. Atlassian Jira is an issue tracking software. It provides bug tracking, issue tracking, and project management functions. Atlassian Confluence is a enterprise wiki for content management and team collaboration."
ConnectWise ScreenConnect Remote Support Software,http://help.ohsu.edu/,Welcome to our online remote support and collaboration portal. The following options allow you to connect to a session.
Login - Jira Service Management,https://foundryhealth.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Next. Powered by Jira Service Management.
Login - Jira Service Management,https://techdecimal.atlassian.net/servicedesk/customer/user/login?destination=portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Atlas Copco,https://jira.atlascopco.com/,We would like to show you a description here but the site won't allow us.
Login - Jira Service Management,https://lbcamden.atlassian.net/servicedesk/customer/user/login?destination=portals,"Need IT help and support? Log in to the IT Self Service Portal to raise requests, report faults and ask questions. For urgent queries, you can contact our Service Desk on +44 20 7974 4321."
